"","userId","movieId"
"1",1,"318"
"2",1,"858"
"3",1,"4993"
"4",1,"589"
"5",1,"7153"
"6",1,"4226"
"7",1,"7361"
"8",1,"5952"
"9",1,"58559"
"10",1,"1221"
"11",2,"318"
"12",2,"858"
"13",2,"4993"
"14",2,"589"
"15",2,"7153"
"16",2,"4226"
"17",2,"7361"
"18",2,"5952"
"19",2,"58559"
"20",2,"1221"
"21",3,"318"
"22",3,"858"
"23",3,"4993"
"24",3,"589"
"25",3,"7153"
"26",3,"4226"
"27",3,"7361"
"28",3,"5952"
"29",3,"58559"
"30",3,"1221"
"31",4,"318"
"32",4,"858"
"33",4,"4993"
"34",4,"589"
"35",4,"7153"
"36",4,"4226"
"37",4,"7361"
"38",4,"5952"
"39",4,"58559"
"40",4,"1221"
"41",5,"318"
"42",5,"858"
"43",5,"4993"
"44",5,"589"
"45",5,"7153"
"46",5,"4226"
"47",5,"7361"
"48",5,"5952"
"49",5,"58559"
"50",5,"1221"
"51",6,"318"
"52",6,"858"
"53",6,"4993"
"54",6,"589"
"55",6,"7153"
"56",6,"4226"
"57",6,"7361"
"58",6,"5952"
"59",6,"58559"
"60",6,"1221"
"61",7,"318"
"62",7,"858"
"63",7,"4993"
"64",7,"589"
"65",7,"7153"
"66",7,"4226"
"67",7,"7361"
"68",7,"5952"
"69",7,"58559"
"70",7,"1221"
"71",8,"318"
"72",8,"858"
"73",8,"4993"
"74",8,"589"
"75",8,"7153"
"76",8,"4226"
"77",8,"7361"
"78",8,"5952"
"79",8,"58559"
"80",8,"1221"
"81",9,"318"
"82",9,"858"
"83",9,"4993"
"84",9,"589"
"85",9,"7153"
"86",9,"4226"
"87",9,"7361"
"88",9,"5952"
"89",9,"58559"
"90",9,"1221"
"91",10,"318"
"92",10,"858"
"93",10,"4993"
"94",10,"589"
"95",10,"7153"
"96",10,"4226"
"97",10,"7361"
"98",10,"5952"
"99",10,"58559"
"100",10,"1221"
"101",11,"318"
"102",11,"858"
"103",11,"4993"
"104",11,"589"
"105",11,"7153"
